"[1, 1, 236, 290, 1679696661.404093]","[2, 1, 478, 350, 1679696661.404093]","[3, 1, 348, 287, 1679696661.404093]","[4, 3, 219, 229, 1679696661.404093]","[5, 1, 293, 259, 1679696661.404093]"
"[1, 1, 237, 290, 1679696661.472033]","[2, 1, 475, 348, 1679696661.472033]","[3, 1, 347, 287, 1679696661.472033]","[4, 3, 219, 229, 1679696661.472033]","[5, 1, 292, 259, 1679696661.472033]"
"[1, 1, 237, 290, 1679696661.521751]","[2, 1, 471, 347, 1679696661.521751]","[3, 1, 345, 287, 1679696661.521751]","[4, 3, 220, 229, 1679696661.521751]","[5, 1, 291, 259, 1679696661.521751]"
"[1, 1, 237, 290, 1679696661.567292]","[2, 1, 467, 345, 1679696661.567292]","[3, 1, 344, 286, 1679696661.567292]","[4, 3, 220, 230, 1679696661.567292]","[5, 1, 291, 259, 1679696661.567292]"
"[1, 1, 237, 290, 1679696661.614116]","[2, 1, 463, 343, 1679696661.614116]","[3, 1, 342, 285, 1679696661.614116]","[4, 3, 220, 230, 1679696661.614116]","[5, 1, 290, 258, 1679696661.614116]"
"[1, 1, 236, 290, 1679696661.673069]","[2, 1, 460, 341, 1679696661.673069]","[3, 1, 341, 284, 1679696661.673069]","[4, 3, 221, 230, 1679696661.673069]","[5, 1, 290, 258, 1679696661.673069]"
"[1, 1, 236, 290, 1679696661.716125]","[2, 1, 456, 339, 1679696661.716125]","[3, 1, 339, 283, 1679696661.717127]","[4, 3, 221, 230, 1679696661.717127]","[5, 1, 289, 257, 1679696661.717127]"
"[1, 1, 236, 290, 1679696661.762361]","[2, 1, 452, 337, 1679696661.762361]","[3, 1, 338, 282, 1679696661.762361]","[4, 3, 221, 230, 1679696661.762361]","[5, 1, 288, 256, 1679696661.762361]"
"[1, 1, 236, 290, 1679696661.798721]","[2, 1, 449, 336, 1679696661.798721]","[3, 1, 337, 282, 1679696661.798721]","[4, 3, 221, 230, 1679696661.798721]","[5, 1, 287, 255, 1679696661.798721]"
"[1, 1, 236, 290, 1679696661.856621]","[2, 1, 446, 334, 1679696661.856621]","[3, 1, 335, 281, 1679696661.856621]","[4, 3, 221, 230, 1679696661.856621]","[5, 1, 286, 255, 1679696661.856621]"
"[1, 1, 236, 290, 1679696661.891319]","[2, 1, 442, 332, 1679696661.891319]","[3, 1, 334, 280, 1679696661.891319]","[4, 3, 221, 230, 1679696661.891319]","[5, 1, 285, 255, 1679696661.892281]"
"[1, 1, 236, 290, 1679696661.945064]","[2, 1, 440, 330, 1679696661.945064]","[3, 1, 333, 279, 1679696661.945064]","[4, 3, 221, 230, 1679696661.945064]","[5, 1, 284, 254, 1679696661.945064]"
"[1, 1, 236, 290, 1679696661.99217]","[2, 1, 436, 328, 1679696661.99217]","[3, 1, 332, 279, 1679696661.99217]","[4, 3, 221, 230, 1679696661.99217]","[5, 1, 284, 254, 1679696661.99217]"
"[1, 1, 236, 290, 1679696662.032044]","[2, 1, 433, 326, 1679696662.032044]","[3, 1, 330, 278, 1679696662.032044]","[4, 3, 221, 230, 1679696662.032044]","[5, 1, 283, 254, 1679696662.032044]"
"[1, 1, 236, 290, 1679696662.084834]","[2, 1, 430, 325, 1679696662.084834]","[3, 1, 328, 277, 1679696662.084834]","[4, 3, 221, 230, 1679696662.084834]","[5, 1, 282, 253, 1679696662.084834]"
"[1, 1, 236, 290, 1679696662.133765]","[2, 1, 428, 324, 1679696662.133765]","[3, 1, 327, 276, 1679696662.133765]","[4, 3, 221, 230, 1679696662.133765]","[5, 1, 281, 253, 1679696662.133765]"
"[1, 1, 237, 290, 1679696662.173161]","[2, 1, 425, 322, 1679696662.173161]","[3, 1, 326, 275, 1679696662.173161]","[4, 3, 221, 231, 1679696662.173161]","[5, 1, 281, 252, 1679696662.173161]"
"[1, 1, 237, 290, 1679696662.225968]","[2, 1, 421, 321, 1679696662.225968]","[3, 1, 325, 274, 1679696662.225968]","[4, 3, 222, 231, 1679696662.225968]","[5, 1, 280, 252, 1679696662.225968]"
"[1, 1, 237, 290, 1679696662.264999]","[2, 1, 419, 320, 1679696662.264999]","[3, 1, 324, 274, 1679696662.264999]","[4, 3, 222, 231, 1679696662.264999]","[5, 1, 279, 252, 1679696662.264999]"
"[1, 1, 237, 290, 1679696662.296536]","[2, 1, 416, 318, 1679696662.296536]","[3, 1, 322, 274, 1679696662.296536]","[4, 3, 222, 231, 1679696662.296536]","[5, 1, 278, 251, 1679696662.297538]"
"[1, 1, 237, 290, 1679696662.342048]","[2, 1, 413, 317, 1679696662.342048]","[3, 1, 321, 273, 1679696662.342048]","[4, 3, 222, 231, 1679696662.342048]","[5, 1, 277, 250, 1679696662.342048]"
"[1, 1, 237, 290, 1679696662.388517]","[2, 1, 411, 316, 1679696662.388517]","[3, 1, 320, 273, 1679696662.388517]","[4, 3, 222, 231, 1679696662.388517]","[5, 1, 276, 250, 1679696662.388517]"
"[1, 1, 236, 290, 1679696662.434886]","[2, 1, 408, 314, 1679696662.434886]","[3, 1, 319, 272, 1679696662.434886]","[4, 3, 223, 232, 1679696662.434886]","[5, 1, 276, 249, 1679696662.434886]"
"[1, 1, 236, 290, 1679696662.465865]","[2, 1, 406, 313, 1679696662.466836]","[3, 1, 318, 272, 1679696662.466836]","[4, 3, 223, 232, 1679696662.466836]","[5, 1, 275, 248, 1679696662.466836]"
"[1, 1, 236, 290, 1679696662.513132]","[2, 1, 403, 312, 1679696662.513132]","[3, 1, 317, 271, 1679696662.513132]","[4, 3, 223, 232, 1679696662.513132]","[5, 1, 274, 248, 1679696662.513132]"
"[1, 1, 237, 290, 1679696662.559264]","[2, 1, 400, 311, 1679696662.559264]","[3, 1, 315, 270, 1679696662.559264]","[4, 3, 223, 232, 1679696662.559264]","[5, 1, 274, 248, 1679696662.559264]"
