"[4, 1, 234, 290, 1679696326.421971]","[5, 3, 232, 239, 1679696326.421971]","[6, 1, 254, 233, 1679696326.421971]","[8, 1, 311, 263, 1679696326.421971]","[9, 1, 423, 325, 1679696326.421971]","[1, 1, 221, 215, 1679696326.421971]"
"[4, 1, 234, 290, 1679696326.483869]","[5, 3, 232, 239, 1679696326.483869]","[6, 1, 254, 232, 1679696326.483869]","[8, 1, 310, 263, 1679696326.483869]","[9, 1, 421, 324, 1679696326.483869]","[1, 1, 221, 215, 1679696326.483869]"
"[4, 1, 234, 290, 1679696326.529905]","[5, 3, 232, 239, 1679696326.529905]","[6, 1, 254, 232, 1679696326.529905]","[8, 1, 308, 262, 1679696326.529905]","[9, 1, 420, 323, 1679696326.529905]","[1, 1, 220, 215, 1679696326.529905]"
"[4, 1, 234, 290, 1679696326.576941]","[5, 3, 232, 239, 1679696326.576941]","[6, 1, 253, 231, 1679696326.576941]","[8, 1, 307, 261, 1679696326.576941]","[9, 1, 418, 322, 1679696326.576941]","[1, 1, 220, 215, 1679696326.576941]"
"[4, 1, 234, 290, 1679696326.630196]","[5, 3, 232, 239, 1679696326.630196]","[6, 1, 252, 231, 1679696326.630196]","[8, 1, 306, 260, 1679696326.630196]","[9, 1, 416, 321, 1679696326.630196]","[1, 1, 220, 214, 1679696326.630196]"
"[4, 1, 234, 290, 1679696326.671757]","[5, 3, 232, 239, 1679696326.671757]","[6, 1, 252, 231, 1679696326.671757]","[8, 1, 305, 260, 1679696326.671757]","[9, 1, 413, 319, 1679696326.671757]","[1, 1, 220, 214, 1679696326.671757]"
"[4, 1, 234, 290, 1679696326.727835]","[5, 3, 232, 239, 1679696326.727835]","[6, 1, 252, 230, 1679696326.727835]","[8, 1, 304, 259, 1679696326.727835]","[9, 1, 412, 318, 1679696326.727835]","[1, 1, 220, 214, 1679696326.727835]"
"[4, 1, 234, 290, 1679696326.766281]","[5, 3, 232, 239, 1679696326.766281]","[6, 1, 252, 230, 1679696326.766281]","[8, 1, 303, 259, 1679696326.766281]","[9, 1, 410, 318, 1679696326.766281]","[1, 1, 220, 214, 1679696326.766281]","[10, 3, 706, 398, 1679696326.766281]"
"[4, 1, 234, 290, 1679696326.821904]","[5, 3, 232, 239, 1679696326.821904]","[6, 1, 251, 230, 1679696326.821904]","[8, 1, 301, 258, 1679696326.821904]","[9, 1, 408, 317, 1679696326.821904]","[1, 1, 220, 214, 1679696326.821904]","[10, 3, 704, 403, 1679696326.821904]"
"[4, 1, 234, 290, 1679696326.878251]","[5, 3, 232, 239, 1679696326.878251]","[6, 1, 250, 230, 1679696326.878251]","[8, 1, 300, 257, 1679696326.878251]","[9, 1, 406, 315, 1679696326.878251]","[1, 1, 220, 213, 1679696326.878251]","[10, 3, 699, 404, 1679696326.878251]"
"[4, 1, 234, 290, 1679696326.924502]","[5, 3, 232, 239, 1679696326.924502]","[6, 1, 250, 230, 1679696326.924502]","[8, 1, 298, 256, 1679696326.924502]","[9, 1, 404, 314, 1679696326.924502]","[1, 1, 219, 213, 1679696326.924502]","[10, 3, 696, 403, 1679696326.924502]"
"[4, 1, 234, 290, 1679696326.982613]","[5, 3, 232, 239, 1679696326.982613]","[8, 1, 298, 256, 1679696326.982613]","[9, 1, 402, 313, 1679696326.982613]","[1, 1, 219, 213, 1679696326.982613]","[10, 3, 695, 402, 1679696326.982613]"
"[4, 1, 234, 290, 1679696327.037537]","[5, 3, 232, 238, 1679696327.037537]","[8, 1, 296, 255, 1679696327.037537]","[9, 1, 401, 312, 1679696327.037537]","[1, 1, 219, 213, 1679696327.037537]","[10, 4, 694, 403, 1679696327.037537]"
"[4, 1, 234, 290, 1679696327.079669]","[5, 3, 232, 238, 1679696327.079669]","[8, 1, 296, 255, 1679696327.079669]","[9, 1, 399, 311, 1679696327.079669]","[1, 1, 219, 213, 1679696327.079669]","[10, 3, 691, 400, 1679696327.079669]"
"[4, 1, 234, 290, 1679696327.127442]","[5, 3, 231, 238, 1679696327.127442]","[8, 1, 294, 255, 1679696327.127442]","[9, 1, 396, 310, 1679696327.127442]","[1, 1, 219, 213, 1679696327.127442]","[10, 3, 689, 399, 1679696327.127442]"
"[4, 1, 234, 290, 1679696327.18433]","[5, 3, 231, 238, 1679696327.18433]","[8, 1, 293, 254, 1679696327.18433]","[9, 1, 395, 309, 1679696327.18433]","[1, 1, 219, 213, 1679696327.18433]","[10, 3, 687, 398, 1679696327.18433]"
"[4, 1, 234, 290, 1679696327.230275]","[5, 3, 231, 238, 1679696327.230275]","[8, 1, 291, 254, 1679696327.230275]","[9, 1, 393, 308, 1679696327.230275]","[1, 1, 219, 212, 1679696327.230275]","[10, 3, 686, 397, 1679696327.230275]"
"[4, 1, 234, 290, 1679696327.268165]","[5, 3, 231, 238, 1679696327.268165]","[8, 1, 290, 253, 1679696327.268165]","[9, 1, 391, 307, 1679696327.268165]","[1, 1, 219, 212, 1679696327.268165]","[10, 3, 687, 396, 1679696327.268165]"
"[4, 1, 234, 290, 1679696327.332037]","[5, 3, 231, 239, 1679696327.332037]","[8, 1, 289, 253, 1679696327.332037]","[9, 1, 390, 306, 1679696327.332037]","[1, 1, 219, 212, 1679696327.332037]","[10, 3, 684, 396, 1679696327.332037]"
"[4, 1, 234, 289, 1679696327.376061]","[5, 3, 231, 239, 1679696327.376061]","[8, 1, 289, 252, 1679696327.376061]","[9, 1, 388, 305, 1679696327.376061]","[1, 1, 219, 212, 1679696327.376061]","[10, 3, 682, 397, 1679696327.376061]"
"[4, 1, 234, 290, 1679696327.432169]","[5, 3, 231, 239, 1679696327.432169]","[8, 1, 288, 251, 1679696327.432169]","[9, 1, 386, 304, 1679696327.432169]","[1, 1, 219, 212, 1679696327.433172]","[10, 3, 680, 397, 1679696327.433172]"
"[4, 1, 234, 290, 1679696327.470375]","[5, 3, 231, 239, 1679696327.470375]","[8, 1, 287, 251, 1679696327.470375]","[9, 1, 384, 303, 1679696327.470375]","[1, 1, 219, 212, 1679696327.470375]","[10, 3, 677, 396, 1679696327.470375]"
"[4, 1, 234, 290, 1679696327.517552]","[5, 3, 231, 239, 1679696327.517552]","[8, 1, 286, 250, 1679696327.517552]","[9, 1, 382, 302, 1679696327.517552]","[1, 1, 219, 212, 1679696327.517552]","[10, 3, 675, 397, 1679696327.517552]"
"[4, 1, 234, 290, 1679696327.563761]","[5, 3, 231, 239, 1679696327.563761]","[8, 1, 285, 250, 1679696327.563761]","[9, 1, 381, 301, 1679696327.563761]","[1, 1, 218, 212, 1679696327.563761]","[10, 3, 673, 398, 1679696327.563761]"
"[4, 1, 234, 290, 1679696327.611451]","[5, 3, 231, 238, 1679696327.611451]","[8, 1, 284, 250, 1679696327.611451]","[9, 1, 379, 300, 1679696327.611451]","[1, 1, 218, 212, 1679696327.611451]","[10, 3, 672, 398, 1679696327.611451]"
"[4, 1, 234, 290, 1679696327.657746]","[5, 3, 231, 238, 1679696327.657746]","[8, 1, 284, 249, 1679696327.657746]","[9, 1, 378, 300, 1679696327.657746]","[1, 1, 218, 212, 1679696327.657746]","[10, 3, 671, 397, 1679696327.657746]"
"[4, 1, 234, 290, 1679696327.701558]","[5, 3, 231, 238, 1679696327.701558]","[8, 1, 283, 249, 1679696327.701558]","[9, 1, 376, 299, 1679696327.701558]","[1, 1, 218, 212, 1679696327.701558]","[10, 3, 669, 396, 1679696327.701558]"
"[4, 1, 234, 290, 1679696327.748367]","[5, 3, 231, 238, 1679696327.748367]","[8, 1, 282, 248, 1679696327.748367]","[9, 1, 374, 298, 1679696327.748367]","[1, 1, 218, 212, 1679696327.748367]","[10, 3, 666, 395, 1679696327.748367]"
"[4, 1, 234, 290, 1679696327.794761]","[5, 3, 231, 238, 1679696327.794761]","[8, 1, 281, 248, 1679696327.794761]","[9, 1, 373, 297, 1679696327.794761]","[1, 1, 218, 212, 1679696327.794761]","[10, 3, 665, 395, 1679696327.794761]"
"[4, 1, 234, 290, 1679696327.843148]","[5, 3, 231, 238, 1679696327.843148]","[8, 1, 280, 248, 1679696327.843148]","[9, 1, 371, 296, 1679696327.843148]","[1, 1, 218, 212, 1679696327.843148]","[10, 3, 666, 392, 1679696327.843148]"
"[4, 1, 234, 290, 1679696327.893213]","[5, 3, 231, 238, 1679696327.893213]","[8, 1, 279, 247, 1679696327.893213]","[9, 1, 370, 296, 1679696327.893213]","[1, 1, 218, 212, 1679696327.893213]","[10, 3, 665, 394, 1679696327.893213]"
"[4, 1, 234, 290, 1679696327.935873]","[5, 3, 231, 238, 1679696327.935873]","[8, 1, 278, 246, 1679696327.935873]","[9, 1, 368, 295, 1679696327.935873]","[1, 1, 218, 212, 1679696327.935873]","[10, 3, 663, 395, 1679696327.935873]"
"[4, 1, 234, 290, 1679696327.980074]","[5, 3, 231, 238, 1679696327.980074]","[8, 1, 277, 246, 1679696327.980074]","[9, 1, 367, 294, 1679696327.980074]","[1, 1, 218, 211, 1679696327.980074]","[10, 3, 659, 393, 1679696327.980074]"
"[4, 1, 234, 290, 1679696328.027656]","[5, 3, 231, 238, 1679696328.027656]","[8, 1, 277, 246, 1679696328.027656]","[9, 1, 366, 293, 1679696328.027656]","[1, 1, 218, 211, 1679696328.027656]","[10, 3, 655, 393, 1679696328.027656]"
"[4, 1, 234, 290, 1679696328.07661]","[5, 3, 231, 238, 1679696328.07661]","[8, 1, 276, 245, 1679696328.07661]","[9, 1, 364, 292, 1679696328.07661]","[1, 1, 218, 211, 1679696328.07661]","[10, 3, 652, 393, 1679696328.07661]"
"[4, 1, 234, 290, 1679696328.122402]","[5, 3, 231, 238, 1679696328.122402]","[8, 1, 275, 245, 1679696328.122402]","[9, 1, 362, 291, 1679696328.122402]","[1, 1, 218, 212, 1679696328.122402]","[10, 3, 650, 391, 1679696328.122402]"
"[4, 1, 234, 290, 1679696328.16693]","[5, 3, 231, 238, 1679696328.16693]","[8, 1, 274, 245, 1679696328.16693]","[9, 1, 360, 290, 1679696328.16693]","[1, 1, 218, 210, 1679696328.16693]","[10, 3, 647, 391, 1679696328.16693]"
"[4, 1, 234, 290, 1679696328.215008]","[5, 3, 231, 238, 1679696328.215008]","[8, 1, 274, 244, 1679696328.215008]","[9, 1, 359, 289, 1679696328.215008]","[1, 1, 218, 209, 1679696328.215008]","[10, 3, 646, 390, 1679696328.215008]"
"[4, 1, 234, 290, 1679696328.26197]","[5, 3, 231, 239, 1679696328.26197]","[8, 1, 273, 244, 1679696328.26197]","[9, 1, 358, 289, 1679696328.26197]","[1, 1, 218, 209, 1679696328.26197]","[10, 3, 643, 387, 1679696328.26197]"
"[4, 1, 234, 290, 1679696328.309414]","[5, 3, 232, 239, 1679696328.309414]","[8, 1, 272, 244, 1679696328.309414]","[9, 1, 356, 288, 1679696328.309414]","[1, 1, 218, 209, 1679696328.309414]","[10, 3, 640, 385, 1679696328.309414]"
"[4, 1, 234, 290, 1679696328.35707]","[5, 3, 232, 239, 1679696328.35707]","[8, 1, 271, 243, 1679696328.35707]","[9, 1, 355, 287, 1679696328.35707]","[1, 1, 218, 209, 1679696328.35707]","[10, 3, 642, 385, 1679696328.35707]"
"[4, 1, 234, 290, 1679696328.40619]","[5, 3, 232, 239, 1679696328.40619]","[8, 1, 271, 243, 1679696328.40619]","[9, 1, 354, 286, 1679696328.40619]","[1, 1, 218, 209, 1679696328.40619]","[10, 3, 641, 385, 1679696328.40619]"
"[4, 1, 234, 290, 1679696328.450226]","[5, 3, 232, 239, 1679696328.450226]","[8, 1, 270, 243, 1679696328.450226]","[9, 1, 353, 286, 1679696328.450226]","[1, 1, 218, 209, 1679696328.450226]","[10, 3, 637, 383, 1679696328.450226]"
"[4, 1, 234, 290, 1679696328.498422]","[5, 3, 232, 239, 1679696328.498422]","[8, 1, 269, 242, 1679696328.498422]","[9, 1, 352, 285, 1679696328.498422]","[1, 1, 218, 209, 1679696328.498422]","[10, 3, 634, 383, 1679696328.498422]"
"[4, 1, 234, 290, 1679696328.544756]","[5, 3, 232, 239, 1679696328.544756]","[8, 1, 269, 242, 1679696328.544756]","[9, 1, 350, 284, 1679696328.544756]","[1, 1, 218, 209, 1679696328.544756]","[10, 3, 631, 383, 1679696328.544756]"
"[4, 1, 234, 290, 1679696328.592035]","[5, 3, 232, 239, 1679696328.592035]","[8, 1, 268, 241, 1679696328.592035]","[9, 1, 349, 283, 1679696328.592035]","[1, 1, 218, 209, 1679696328.592035]","[10, 3, 628, 381, 1679696328.592035]"
"[4, 1, 234, 290, 1679696328.638027]","[5, 3, 231, 239, 1679696328.638997]","[8, 1, 267, 240, 1679696328.638997]","[9, 1, 347, 283, 1679696328.638997]","[1, 1, 218, 209, 1679696328.638997]","[10, 3, 624, 380, 1679696328.638997]"
"[4, 1, 234, 290, 1679696328.685688]","[5, 3, 232, 239, 1679696328.685688]","[8, 1, 266, 240, 1679696328.685688]","[9, 1, 345, 282, 1679696328.685688]","[1, 1, 218, 209, 1679696328.685688]","[10, 3, 618, 378, 1679696328.685688]"
"[4, 1, 234, 290, 1679696328.730133]","[5, 3, 232, 239, 1679696328.730133]","[8, 1, 266, 240, 1679696328.730133]","[9, 1, 344, 281, 1679696328.730133]","[1, 1, 217, 208, 1679696328.730133]","[10, 3, 614, 378, 1679696328.730133]"
"[4, 1, 234, 290, 1679696328.77866]","[5, 3, 232, 239, 1679696328.77866]","[8, 1, 265, 240, 1679696328.77866]","[9, 1, 342, 280, 1679696328.77866]","[1, 1, 217, 208, 1679696328.77866]","[10, 3, 610, 377, 1679696328.77866]"
"[4, 1, 234, 290, 1679696328.825623]","[5, 3, 232, 239, 1679696328.825623]","[8, 1, 264, 240, 1679696328.825623]","[9, 1, 341, 280, 1679696328.825623]","[1, 1, 217, 208, 1679696328.825623]","[10, 3, 608, 375, 1679696328.825623]"
"[4, 1, 234, 290, 1679696328.874523]","[5, 3, 232, 239, 1679696328.874523]","[8, 1, 264, 240, 1679696328.874523]","[9, 1, 340, 279, 1679696328.874523]","[1, 1, 218, 208, 1679696328.874523]","[10, 3, 605, 374, 1679696328.874523]"
"[4, 1, 234, 290, 1679696328.919754]","[5, 3, 232, 239, 1679696328.919754]","[8, 1, 263, 239, 1679696328.919754]","[9, 1, 338, 279, 1679696328.919754]","[1, 1, 218, 208, 1679696328.919754]","[10, 3, 602, 374, 1679696328.919754]"
"[4, 1, 234, 290, 1679696328.97676]","[5, 3, 231, 239, 1679696328.97676]","[8, 1, 262, 238, 1679696328.97676]","[9, 1, 337, 278, 1679696328.97676]","[1, 1, 218, 208, 1679696328.97676]","[10, 3, 598, 369, 1679696328.97676]"
"[4, 1, 235, 290, 1679696329.016502]","[5, 3, 231, 239, 1679696329.016502]","[8, 1, 261, 238, 1679696329.016502]","[9, 1, 336, 277, 1679696329.016502]","[1, 1, 218, 208, 1679696329.016502]","[10, 3, 595, 367, 1679696329.016502]"
"[4, 1, 235, 290, 1679696329.060584]","[5, 3, 232, 239, 1679696329.060584]","[8, 1, 261, 237, 1679696329.060584]","[9, 1, 335, 276, 1679696329.060584]","[1, 1, 218, 208, 1679696329.060584]","[10, 3, 591, 366, 1679696329.060584]"
"[4, 1, 235, 290, 1679696329.10639]","[5, 3, 231, 239, 1679696329.10639]","[8, 1, 260, 237, 1679696329.10639]","[9, 1, 334, 276, 1679696329.10639]","[1, 1, 218, 208, 1679696329.10639]","[10, 3, 588, 365, 1679696329.10639]"
"[4, 1, 235, 290, 1679696329.153281]","[5, 3, 231, 239, 1679696329.153281]","[8, 1, 260, 237, 1679696329.153281]","[9, 1, 332, 275, 1679696329.153281]","[1, 1, 218, 208, 1679696329.153281]","[10, 3, 585, 364, 1679696329.153281]"
"[4, 1, 235, 290, 1679696329.197979]","[5, 3, 232, 239, 1679696329.197979]","[8, 1, 260, 236, 1679696329.197979]","[9, 1, 331, 274, 1679696329.197979]","[1, 1, 218, 208, 1679696329.197979]","[10, 3, 583, 363, 1679696329.197979]"
"[4, 1, 235, 290, 1679696329.245762]","[5, 3, 232, 239, 1679696329.245762]","[8, 1, 259, 236, 1679696329.245762]","[9, 1, 330, 274, 1679696329.245762]","[1, 1, 218, 208, 1679696329.245762]","[10, 3, 580, 363, 1679696329.245762]"
"[4, 1, 235, 290, 1679696329.291557]","[5, 3, 232, 239, 1679696329.291557]","[8, 1, 259, 236, 1679696329.291557]","[9, 1, 328, 273, 1679696329.291557]","[1, 1, 218, 207, 1679696329.291557]","[10, 3, 578, 362, 1679696329.291557]"
"[4, 1, 235, 290, 1679696329.336593]","[5, 3, 232, 239, 1679696329.336593]","[8, 1, 258, 236, 1679696329.336593]","[9, 1, 327, 273, 1679696329.336593]","[1, 1, 218, 207, 1679696329.336593]","[10, 3, 575, 359, 1679696329.336593]"
"[4, 1, 235, 290, 1679696329.395181]","[5, 3, 232, 239, 1679696329.395181]","[8, 1, 258, 235, 1679696329.395181]","[9, 1, 325, 272, 1679696329.395181]","[1, 1, 218, 207, 1679696329.395181]","[10, 3, 573, 357, 1679696329.395181]"
"[4, 1, 235, 290, 1679696329.431725]","[5, 3, 233, 239, 1679696329.431725]","[8, 1, 257, 234, 1679696329.431725]","[9, 1, 324, 272, 1679696329.431725]","[1, 1, 218, 207, 1679696329.431725]","[10, 3, 571, 357, 1679696329.431725]"
"[4, 1, 235, 290, 1679696329.480282]","[5, 3, 232, 239, 1679696329.480282]","[8, 1, 256, 234, 1679696329.480282]","[9, 1, 323, 271, 1679696329.480282]","[1, 1, 218, 207, 1679696329.480282]","[10, 3, 568, 355, 1679696329.480282]"
"[4, 1, 235, 290, 1679696329.526593]","[5, 3, 232, 239, 1679696329.526593]","[8, 1, 256, 234, 1679696329.526593]","[9, 1, 322, 271, 1679696329.526593]","[1, 1, 218, 207, 1679696329.526593]","[10, 3, 566, 354, 1679696329.526593]"
"[4, 1, 235, 290, 1679696329.573032]","[5, 3, 233, 239, 1679696329.573032]","[8, 1, 255, 233, 1679696329.573032]","[9, 1, 321, 270, 1679696329.573032]","[1, 1, 218, 207, 1679696329.573032]","[10, 3, 564, 354, 1679696329.573032]"
"[4, 1, 236, 290, 1679696329.620051]","[5, 3, 233, 239, 1679696329.620051]","[8, 1, 255, 233, 1679696329.620051]","[9, 1, 320, 269, 1679696329.620051]","[1, 1, 218, 207, 1679696329.620051]","[10, 3, 562, 353, 1679696329.620051]"
"[4, 1, 236, 290, 1679696329.674882]","[5, 3, 233, 239, 1679696329.674882]","[8, 1, 255, 233, 1679696329.674882]","[9, 1, 318, 269, 1679696329.674882]","[1, 1, 218, 207, 1679696329.674882]","[10, 3, 561, 351, 1679696329.674882]","[11, 1, 231, 215, 1679696329.674882]"
"[4, 1, 236, 290, 1679696329.728253]","[5, 3, 233, 239, 1679696329.728253]","[8, 1, 254, 232, 1679696329.728253]","[9, 1, 317, 268, 1679696329.728253]","[1, 1, 218, 207, 1679696329.728253]","[10, 3, 555, 350, 1679696329.728253]","[11, 1, 231, 215, 1679696329.728253]"
"[4, 1, 236, 290, 1679696329.773636]","[5, 3, 233, 240, 1679696329.773636]","[8, 1, 254, 232, 1679696329.773636]","[9, 1, 316, 267, 1679696329.773636]","[1, 1, 218, 207, 1679696329.773636]","[10, 3, 552, 348, 1679696329.773636]","[11, 1, 231, 215, 1679696329.773636]"
"[4, 1, 236, 290, 1679696329.81845]","[5, 3, 233, 240, 1679696329.81845]","[8, 1, 254, 231, 1679696329.81845]","[9, 1, 315, 267, 1679696329.81845]","[1, 1, 218, 207, 1679696329.81845]","[10, 3, 551, 347, 1679696329.81845]","[11, 1, 232, 215, 1679696329.81845]"
"[4, 1, 236, 290, 1679696329.877564]","[5, 3, 233, 239, 1679696329.877564]","[8, 1, 253, 231, 1679696329.877564]","[9, 1, 314, 266, 1679696329.877564]","[1, 1, 217, 206, 1679696329.877564]","[10, 3, 549, 346, 1679696329.877564]","[11, 1, 231, 215, 1679696329.877564]"
"[4, 1, 236, 290, 1679696329.921608]","[5, 3, 233, 239, 1679696329.921608]","[8, 1, 252, 230, 1679696329.921608]","[9, 1, 314, 266, 1679696329.921608]","[1, 1, 217, 206, 1679696329.921608]","[10, 3, 548, 346, 1679696329.921608]","[11, 1, 232, 215, 1679696329.921608]"
"[4, 1, 236, 290, 1679696329.963478]","[5, 3, 233, 239, 1679696329.963478]","[8, 1, 252, 230, 1679696329.963478]","[9, 1, 313, 265, 1679696329.963478]","[1, 1, 217, 206, 1679696329.963478]","[10, 3, 547, 346, 1679696329.963478]","[11, 1, 232, 215, 1679696329.963478]"
"[4, 1, 236, 290, 1679696330.006023]","[5, 3, 233, 239, 1679696330.006023]","[8, 1, 251, 230, 1679696330.006023]","[9, 1, 313, 265, 1679696330.006023]","[1, 1, 217, 206, 1679696330.006023]","[10, 3, 545, 345, 1679696330.006023]","[11, 1, 232, 214, 1679696330.006023]"
"[4, 1, 236, 290, 1679696330.070031]","[5, 3, 233, 239, 1679696330.070031]","[8, 1, 251, 230, 1679696330.070031]","[9, 1, 311, 264, 1679696330.070031]","[1, 1, 217, 206, 1679696330.070031]","[10, 3, 542, 344, 1679696330.070031]","[11, 1, 232, 214, 1679696330.070031]"
"[4, 1, 236, 290, 1679696330.113034]","[5, 3, 233, 239, 1679696330.113034]","[8, 1, 250, 230, 1679696330.113034]","[9, 1, 310, 264, 1679696330.113034]","[1, 1, 217, 206, 1679696330.113034]","[10, 3, 539, 342, 1679696330.113034]","[11, 1, 231, 214, 1679696330.113034]"
"[4, 1, 236, 290, 1679696330.163044]","[5, 3, 233, 239, 1679696330.163044]","[8, 1, 250, 230, 1679696330.163044]","[9, 1, 309, 263, 1679696330.163044]","[1, 1, 217, 206, 1679696330.163044]","[10, 3, 539, 342, 1679696330.163044]","[11, 1, 232, 214, 1679696330.163044]"
"[4, 1, 236, 290, 1679696330.207117]","[5, 3, 233, 238, 1679696330.207117]","[8, 1, 249, 229, 1679696330.207117]","[9, 1, 308, 262, 1679696330.207117]","[1, 1, 217, 206, 1679696330.207117]","[10, 3, 536, 340, 1679696330.207117]","[11, 1, 232, 214, 1679696330.207117]"
"[4, 1, 236, 290, 1679696330.262627]","[5, 3, 233, 238, 1679696330.262627]","[9, 1, 306, 262, 1679696330.263599]","[1, 1, 217, 206, 1679696330.263599]","[10, 3, 535, 339, 1679696330.263599]","[11, 1, 232, 214, 1679696330.263599]"
"[4, 1, 236, 290, 1679696330.300012]","[5, 3, 233, 239, 1679696330.300012]","[9, 1, 305, 261, 1679696330.300012]","[1, 1, 217, 206, 1679696330.300012]","[10, 3, 533, 338, 1679696330.300012]","[11, 1, 232, 214, 1679696330.300012]"
"[4, 1, 237, 290, 1679696330.346267]","[5, 3, 233, 239, 1679696330.346267]","[9, 1, 305, 260, 1679696330.346267]","[1, 1, 218, 206, 1679696330.346267]","[10, 3, 532, 337, 1679696330.346267]","[11, 1, 232, 214, 1679696330.346267]"
"[4, 1, 237, 290, 1679696330.392775]","[5, 3, 233, 239, 1679696330.392775]","[9, 1, 303, 260, 1679696330.392775]","[1, 1, 218, 206, 1679696330.392775]","[10, 3, 531, 337, 1679696330.392775]","[11, 1, 232, 214, 1679696330.392775]"
"[4, 1, 237, 290, 1679696330.440404]","[5, 3, 232, 239, 1679696330.440404]","[9, 1, 302, 260, 1679696330.441913]","[1, 1, 218, 206, 1679696330.441913]","[10, 3, 529, 336, 1679696330.441913]","[11, 1, 232, 214, 1679696330.441913]"
"[4, 1, 237, 290, 1679696330.486015]","[5, 3, 232, 239, 1679696330.486015]","[9, 1, 301, 259, 1679696330.486015]","[1, 1, 218, 206, 1679696330.486015]","[10, 3, 527, 335, 1679696330.486015]","[11, 1, 232, 214, 1679696330.486015]"
"[4, 1, 237, 290, 1679696330.532457]","[5, 3, 232, 239, 1679696330.532457]","[9, 1, 300, 259, 1679696330.532457]","[1, 1, 218, 206, 1679696330.532457]","[10, 3, 525, 334, 1679696330.532457]","[11, 1, 232, 214, 1679696330.532457]"
"[4, 1, 236, 290, 1679696330.58933]","[5, 3, 232, 239, 1679696330.58933]","[9, 1, 299, 258, 1679696330.58933]","[1, 1, 218, 206, 1679696330.58933]","[10, 3, 523, 332, 1679696330.58933]","[11, 1, 232, 214, 1679696330.58933]"
"[4, 1, 236, 290, 1679696330.626144]","[5, 3, 232, 239, 1679696330.626144]","[9, 1, 298, 257, 1679696330.626144]","[1, 1, 218, 206, 1679696330.626144]","[10, 3, 521, 332, 1679696330.626144]","[11, 1, 232, 214, 1679696330.626144]"
"[4, 1, 236, 290, 1679696330.673067]","[5, 3, 232, 239, 1679696330.673067]","[9, 1, 297, 256, 1679696330.673067]","[1, 1, 218, 206, 1679696330.673067]","[10, 3, 518, 331, 1679696330.673067]","[11, 1, 232, 214, 1679696330.673067]"
"[4, 1, 236, 290, 1679696330.718374]","[5, 3, 232, 239, 1679696330.718374]","[9, 1, 296, 256, 1679696330.718374]","[1, 1, 218, 206, 1679696330.718374]","[10, 3, 516, 330, 1679696330.718374]","[11, 1, 232, 214, 1679696330.718374]"
"[4, 1, 236, 290, 1679696330.764539]","[5, 3, 232, 239, 1679696330.764539]","[9, 1, 295, 255, 1679696330.764539]","[1, 1, 218, 206, 1679696330.764539]","[10, 3, 514, 330, 1679696330.764539]","[11, 1, 232, 214, 1679696330.764539]"
"[4, 1, 236, 290, 1679696330.811593]","[5, 3, 232, 239, 1679696330.811593]","[9, 1, 295, 255, 1679696330.811593]","[1, 1, 218, 206, 1679696330.811593]","[10, 3, 513, 330, 1679696330.811593]","[11, 1, 232, 214, 1679696330.811593]"
"[4, 1, 236, 290, 1679696330.85953]","[5, 3, 232, 239, 1679696330.85953]","[9, 1, 293, 255, 1679696330.85953]","[1, 1, 218, 206, 1679696330.85953]","[10, 3, 511, 329, 1679696330.85953]","[11, 1, 232, 214, 1679696330.85953]"
"[4, 1, 236, 290, 1679696330.906578]","[5, 3, 232, 239, 1679696330.906578]","[9, 1, 292, 255, 1679696330.906578]","[1, 1, 218, 206, 1679696330.906578]","[10, 3, 510, 328, 1679696330.906578]","[11, 1, 231, 214, 1679696330.906578]"
"[4, 1, 236, 290, 1679696330.951536]","[5, 3, 232, 239, 1679696330.951536]","[9, 1, 291, 254, 1679696330.951536]","[1, 1, 218, 206, 1679696330.951536]","[10, 3, 508, 328, 1679696330.951536]","[11, 1, 231, 214, 1679696330.951536]"
"[4, 1, 236, 290, 1679696331.010083]","[5, 3, 232, 239, 1679696331.010083]","[9, 1, 290, 254, 1679696331.010083]","[1, 1, 218, 206, 1679696331.010083]","[10, 3, 506, 327, 1679696331.010083]","[11, 1, 231, 214, 1679696331.010083]"
"[4, 1, 236, 290, 1679696331.045315]","[5, 3, 232, 239, 1679696331.045315]","[9, 1, 289, 253, 1679696331.045315]","[1, 1, 218, 206, 1679696331.045315]","[10, 3, 505, 327, 1679696331.045315]","[11, 1, 231, 214, 1679696331.045315]"
"[4, 1, 235, 289, 1679696331.078976]","[5, 3, 232, 239, 1679696331.078976]","[9, 1, 289, 253, 1679696331.078976]","[1, 1, 218, 206, 1679696331.078976]","[10, 3, 504, 326, 1679696331.078976]","[11, 1, 231, 214, 1679696331.078976]"
"[4, 1, 235, 289, 1679696331.124239]","[5, 3, 232, 239, 1679696331.125272]","[9, 1, 288, 252, 1679696331.125272]","[1, 1, 218, 206, 1679696331.125272]","[10, 3, 503, 325, 1679696331.125272]","[11, 1, 231, 215, 1679696331.125272]"
"[4, 1, 235, 289, 1679696331.191905]","[5, 3, 232, 239, 1679696331.191905]","[9, 1, 288, 252, 1679696331.191905]","[1, 1, 217, 206, 1679696331.191905]","[10, 3, 501, 324, 1679696331.191905]","[11, 1, 231, 215, 1679696331.191905]"
